Class,Method,Line,Operator,Count,Label,NumTestCovered,NumExecuteCovered,NumMutantAssertion,NumClassAssertion,TypeReturn,DIT,NOCh,VG,TLOC,NBD,Ce,Ca,I
org.null0.x12.debatcher.DefaultValidator,validate,138,VoidMethodCallMutator,1,KILLED,22,84,2,55,Z,2,0,62,136,5,0,0,0
org.null0.x12.debatcher.DefaultValidator,validate,143,VoidMethodCallMutator,1,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
org.null0.x12.debatcher.DefaultValidator,validate,148,VoidMethodCallMutator,1,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
org.null0.x12.debatcher.DefaultValidator,validate,153,VoidMethodCallMutator,1,KILLED,2,4,2,55,Z,2,0,62,136,5,0,0,0
org.null0.x12.debatcher.DefaultValidator,validate,158,VoidMethodCallMutator,1,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
org.null0.x12.debatcher.DefaultValidator,validate,167,VoidMethodCallMutator,1,KILLED,2,2,4,54,Z,2,0,62,136,5,0,0,0
org.null0.x12.debatcher.DefaultValidator,validate,172,VoidMethodCallMutator,1,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
org.null0.x12.debatcher.DefaultValidator,validate,177,VoidMethodCallMutator,1,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
org.null0.x12.debatcher.DefaultValidator,validate,184,BooleanFalseReturnValsMutator,1,SURVIVED,48,1920,52,55,Z,2,0,62,136,5,0,0,0
org.null0.x12.debatcher.SegmentReader,current,47,EmptyObjectReturnValsMutator,1,KILLED,33,33047,22,55,Ljava/lang/String,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.SegmentReader,field,55,ConditionalsBoundaryMutator,1,KILLED,49,56033,54,55,Ljava/lang/String,1,0,3,10,2,0,0,0
org.null0.x12.debatcher.SegmentReader,field,51,NegateConditionalsMutator,1,KILLED,49,56033,54,55,Ljava/lang/String,1,0,3,10,2,0,0,0
org.null0.x12.debatcher.SegmentReader,field,55,NegateConditionalsMutator,1,KILLED,49,56033,54,55,Ljava/lang/String,1,0,3,10,2,0,0,0
org.null0.x12.debatcher.SegmentReader,field,58,EmptyObjectReturnValsMutator,1,KILLED,49,56027,54,55,Ljava/lang/String,1,0,3,10,2,0,0,0
org.null0.x12.debatcher.SegmentReader,fileReadCompleted,62,BooleanFalseReturnValsMutator,1,KILLED,49,134,54,55,Z,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.SegmentReader,fileReadCompleted,62,BooleanTrueReturnValsMutator,1,KILLED,49,134,54,55,Z,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,124,ConditionalsBoundaryMutator,1,KILLED,49,93,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,138,MathMutator,1,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,145,MathMutator,1,KILLED,33,60,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,108,NegateConditionalsMutator,1,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,120,NegateConditionalsMutator,1,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,121,NegateConditionalsMutator,1,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,124,NegateConditionalsMutator,1,KILLED,49,93,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,130,NegateConditionalsMutator,1,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,140,NegateConditionalsMutator,1,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,144,NegateConditionalsMutator,1,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDataChunk,144,NegateConditionalsMutator,2,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
org.null0.x12.debatcher.SegmentReader,getDelimiters,66,NullReturnValsMutator,1,KILLED,49,112,54,55,Lorg/null0/x12/debatcher/Delimiters,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.SegmentReader,isEOF,70,BooleanFalseReturnValsMutator,1,SURVIVED,30,2385,18,55,Z,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.SegmentReader,isEOF,70,BooleanTrueReturnValsMutator,1,KILLED,30,2385,18,55,Z,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.SegmentReader,isIeaFound,74,BooleanFalseReturnValsMutator,1,KILLED,31,111,18,55,Z,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.SegmentReader,isIeaFound,74,BooleanTrueReturnValsMutator,1,SURVIVED,31,111,18,55,Z,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.SegmentReader,next,86,MathMutator,1,KILLED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
org.null0.x12.debatcher.SegmentReader,next,78,NegateConditionalsMutator,1,KILLED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
org.null0.x12.debatcher.SegmentReader,next,83,NegateConditionalsMutator,1,SURVIVED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
org.null0.x12.debatcher.SegmentReader,next,87,NegateConditionalsMutator,1,KILLED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
org.null0.x12.debatcher.SegmentReader,next,90,NegateConditionalsMutator,1,KILLED,32,72,20,55,Ljava/lang/String,1,0,5,18,3,0,0,0
org.null0.x12.debatcher.SegmentReader,next,79,VoidMethodCallMutator,1,KILLED,49,95,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
org.null0.x12.debatcher.SegmentReader,next,81,VoidMethodCallMutator,1,KILLED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
org.null0.x12.debatcher.SegmentReader,next,94,EmptyObjectReturnValsMutator,1,KILLED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
org.null0.x12.debatcher.SegmentReader,setCurrent,101,NegateConditionalsMutator,1,KILLED,49,13539,54,55,V,1,0,3,7,2,0,0,0
org.null0.x12.debatcher.SegmentReader,setCurrent,102,NegateConditionalsMutator,1,SURVIVED,49,13496,54,55,V,1,0,3,7,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,DefaultConfig,46,NegateConditionalsMutator,1,KILLED,2,52,6,6,V,2,0,3,11,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,DefaultConfig,47,NegateConditionalsMutator,1,KILLED,2,52,6,6,V,2,0,3,11,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,DefaultConfig,52,VoidMethodCallMutator,1,KILLED,2,52,6,6,V,2,0,3,11,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,getBufferSize,60,PrimitiveReturnsMutator,1,KILLED,21,96,6,7,I,2,0,1,3,1,0,0,0
org.null0.x12.debatcher.DefaultConfig,getOutputDirectory,65,NullReturnValsMutator,1,KILLED,21,309,6,7,Ljava/nio/file/Path,2,0,1,3,1,0,0,0
org.null0.x12.debatcher.DefaultConfig,getPropertiesFromFile,95,VoidMethodCallMutator,1,KILLED,1,1,3,6,Ljava/util/Properties,2,0,1,5,1,0,0,0
org.null0.x12.debatcher.DefaultConfig,getPropertiesFromFile,96,NullReturnValsMutator,1,KILLED,1,1,3,6,Ljava/util/Properties,2,0,1,5,1,0,0,0
org.null0.x12.debatcher.DefaultConfig,getPropertiesFromResource,103,VoidMethodCallMutator,1,KILLED,1,51,3,6,Ljava/util/Properties,2,0,1,8,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,getPropertiesFromResource,105,NullReturnValsMutator,1,KILLED,1,51,3,6,Ljava/util/Properties,2,0,1,8,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,initFromEnvVar,110,NegateConditionalsMutator,1,KILLED,2,52,6,6,Z,2,0,3,10,3,0,0,0
org.null0.x12.debatcher.DefaultConfig,initFromEnvVar,111,NegateConditionalsMutator,1,SURVIVED,1,1,3,6,Z,2,0,3,10,3,0,0,0
org.null0.x12.debatcher.DefaultConfig,initFromEnvVar,113,BooleanFalseReturnValsMutator,1,SURVIVED,1,1,3,6,Z,2,0,3,10,3,0,0,0
org.null0.x12.debatcher.DefaultConfig,initFromEnvVar,116,BooleanTrueReturnValsMutator,1,KILLED,1,51,3,6,Z,2,0,3,10,3,0,0,0
org.null0.x12.debatcher.DefaultConfig,initFromFile,130,BooleanFalseReturnValsMutator,1,SURVIVED,1,1,3,6,Z,2,0,2,13,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,initFromLocal,140,BooleanFalseReturnValsMutator,1,SURVIVED,1,51,3,6,Z,2,0,1,9,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,setList,145,NegateConditionalsMutator,1,SURVIVED,2,104,6,6,[Ljava/lang/String,2,0,2,4,1,0,0,0
org.null0.x12.debatcher.DefaultConfig,setList,145,NullReturnValsMutator,1,KILLED,2,104,6,6,[Ljava/lang/String,2,0,2,4,1,0,0,0
org.null0.x12.debatcher.DefaultConfig,toAbsolute,167,EmptyObjectReturnValsMutator,1,SURVIVED,1,1,3,6,Ljava/lang/String,2,0,1,12,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,toPath,171,NegateConditionalsMutator,1,KILLED,2,52,6,6,Ljava/nio/file/Path,2,0,5,11,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,toPath,171,NegateConditionalsMutator,2,KILLED,2,52,6,6,Ljava/nio/file/Path,2,0,5,11,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,toPath,176,NegateConditionalsMutator,1,KILLED,2,52,6,6,Ljava/nio/file/Path,2,0,5,11,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,toPath,176,NegateConditionalsMutator,2,KILLED,2,52,6,6,Ljava/nio/file/Path,2,0,5,11,2,0,0,0
org.null0.x12.debatcher.DefaultConfig,toPath,179,NullReturnValsMutator,1,KILLED,2,52,6,6,Ljava/nio/file/Path,2,0,5,11,2,0,0,0
org.null0.x12.debatcher.Delimiters,Delimiters,12,NegateConditionalsMutator,1,KILLED,49,49,54,55,V,1,0,2,9,2,0,0,0
org.null0.x12.debatcher.Delimiters,Delimiters,16,VoidMethodCallMutator,1,KILLED,49,49,54,55,V,1,0,2,9,2,0,0,0
org.null0.x12.debatcher.Delimiters,Delimiters,17,VoidMethodCallMutator,1,KILLED,49,49,54,55,V,1,0,2,9,2,0,0,0
org.null0.x12.debatcher.Delimiters,Delimiters,18,VoidMethodCallMutator,1,KILLED,49,49,54,55,V,1,0,2,9,2,0,0,0
org.null0.x12.debatcher.Delimiters,getEOL,22,EmptyObjectReturnValsMutator,1,SURVIVED,31,574,18,55,Ljava/lang/String,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.Delimiters,getField,26,PrimitiveReturnsMutator,1,KILLED,49,16151,54,55,C,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.Delimiters,getSegmentTerminator,30,PrimitiveReturnsMutator,1,KILLED,49,14898,54,55,C,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.Delimiters,setLineWrap,43,NegateConditionalsMutator,1,SURVIVED,49,49,54,55,V,1,0,5,14,4,0,0,0
org.null0.x12.debatcher.Delimiters,setLineWrap,43,NegateConditionalsMutator,2,SURVIVED,49,49,54,55,V,1,0,5,14,4,0,0,0
org.null0.x12.debatcher.Delimiters,setLineWrap,45,NegateConditionalsMutator,1,SURVIVED,29,29,40,55,V,1,0,5,14,4,0,0,0
org.null0.x12.debatcher.Delimiters,setLineWrap,47,NegateConditionalsMutator,1,SURVIVED,29,29,40,55,V,1,0,5,14,4,0,0,0
org.null0.x12.debatcher.HierarchicalLevel,getChildcode,11,PrimitiveReturnsMutator,1,SURVIVED,30,308,18,55,I,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.HierarchicalLevel,getHlDataBuffer,15,NullReturnValsMutator,1,KILLED,30,2938,18,55,Ljava/lang/StringBuilder,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.HierarchicalLevel,getId,19,PrimitiveReturnsMutator,1,SURVIVED,30,616,18,55,I,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.HierarchicalLevel,getLevelCode,23,PrimitiveReturnsMutator,1,SURVIVED,30,1623,18,55,I,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.HierarchicalLevel,getParentId,27,PrimitiveReturnsMutator,1,SURVIVED,30,471,18,55,I,1,0,1,3,1,0,0,0
org.null0.x12.debatcher.DebatcherException,getErrorCode,19,EmptyObjectReturnValsMutator,1,KILLED,27,27,54,54,Ljava/lang/String,1,0,1,3,1,0,0,0
